"id","year","month","day","from_time","to_time","court","odds","created_at","updated_at","delete_flg","apply_court","empty_court"
975,2020,8,2,13,15,"3",22.50,2020/07/05 8:06:58.569,2020/07/08 7:10:17.669,"0",90,4
976,2020,8,2,15,18,"3",12.50,2020/07/05 8:06:58.645,2020/07/08 7:10:17.749,"0",50,4
977,2020,8,8,9,11,"0",4.75,2020/07/05 8:07:00.817,2020/07/08 7:10:20.539,"0",19,4
978,2020,8,8,11,13,"0",6.25,2020/07/05 8:07:00.895,2020/07/08 7:10:20.620,"0",25,4
979,2020,8,8,13,15,"0",5.50,2020/07/05 8:07:00.979,2020/07/08 7:10:20.701,"0",22,4
981,2020,8,8,17,19,"0",9.00,2020/07/05 8:07:01.134,2020/07/08 7:10:20.862,"0",36,4
982,2020,8,8,19,21,"0",2.00,2020/07/05 8:07:01.213,2020/07/08 7:10:20.945,"0",8,4
983,2020,8,8,9,11,"1",9.75,2020/07/05 8:07:03.267,2020/07/08 7:10:23.856,"0",78,8
984,2020,8,8,11,13,"1",6.12,2020/07/05 8:07:03.354,2020/07/08 7:10:23.949,"0",49,8
985,2020,8,8,13,15,"1",4.88,2020/07/05 8:07:03.432,2020/07/08 7:10:24.027,"0",39,8
986,2020,8,8,15,18,"1",17.25,2020/07/05 8:07:03.515,2020/07/08 7:10:24.103,"0",138,8
987,2020,8,8,9,11,"2",6.25,2020/07/05 8:07:05.713,2020/07/08 7:10:26.835,"0",25,4
988,2020,8,8,11,13,"2",4.25,2020/07/05 8:07:05.832,2020/07/08 7:10:26.921,"0",17,4
989,2020,8,8,13,15,"2",3.25,2020/07/05 8:07:05.920,2020/07/08 7:10:27.075,"0",13,4
990,2020,8,8,15,18,"2",10.50,2020/07/05 8:07:05.997,2020/07/08 7:10:27.155,"0",42,4
991,2020,8,8,9,11,"3",26.00,2020/07/05 8:07:08.114,2020/07/08 7:10:29.683,"0",104,4
992,2020,8,8,11,13,"3",24.75,2020/07/05 8:07:08.191,2020/07/08 7:10:29.781,"0",99,4
993,2020,8,8,13,15,"3",14.50,2020/07/05 8:07:08.269,2020/07/08 7:10:29.866,"0",58,4
994,2020,8,8,15,18,"3",22.00,2020/07/05 8:07:08.346,2020/07/08 7:10:29.951,"0",88,4
995,2020,8,9,9,11,"0",18.25,2020/07/05 8:07:10.517,2020/07/08 7:10:32.619,"0",73,4
996,2020,8,9,11,13,"0",5.50,2020/07/05 8:07:10.619,2020/07/08 7:10:32.750,"0",22,4
997,2020,8,9,13,15,"0",4.25,2020/07/05 8:07:10.697,2020/07/08 7:10:32.830,"0",17,4
998,2020,8,9,15,17,"0",5.25,2020/07/05 8:07:10.786,2020/07/08 7:10:32.911,"0",21,4
999,2020,8,9,17,19,"0",3.25,2020/07/05 8:07:10.866,2020/07/08 7:10:32.992,"0",13,4
1000,2020,8,9,19,21,"0",1.25,2020/07/05 8:07:10.944,2020/07/08 7:10:33.073,"0",5,4
1001,2020,8,9,9,11,"1",9.25,2020/07/05 8:07:13.082,2020/07/08 7:10:35.981,"0",74,8
1002,2020,8,9,11,13,"1",9.25,2020/07/05 8:07:13.178,2020/07/08 7:10:36.061,"0",74,8
1003,2020,8,9,13,15,"1",4.00,2020/07/05 8:07:13.293,2020/07/08 7:10:36.147,"0",32,8
1004,2020,8,9,15,18,"1",10.88,2020/07/05 8:07:13.393,2020/07/08 7:10:36.227,"0",87,8
1006,2020,8,9,11,13,"2",2.75,2020/07/05 8:07:15.628,2020/07/08 7:10:39.484,"0",11,4
1007,2020,8,9,13,15,"2",2.50,2020/07/05 8:07:15.719,2020/07/08 7:10:39.564,"0",10,4
1008,2020,8,9,15,18,"2",6.25,2020/07/05 8:07:15.802,2020/07/08 7:10:39.646,"0",25,4
1009,2020,8,9,9,11,"3",29.25,2020/07/05 8:07:17.937,2020/07/08 7:10:45.398,"0",117,4
1010,2020,8,9,11,13,"3",7.75,2020/07/05 8:07:18.020,2020/07/08 7:10:45.479,"0",31,4
1011,2020,8,9,13,15,"3",7.50,2020/07/05 8:07:18.097,2020/07/08 7:10:45.568,"0",30,4
944,2020,8,1,11,13,"0",5.25,2020/07/05 8:06:41.869,2020/07/08 7:09:52.873,"0",21,4
942,2020,8,1,13,15,"0",5.50,2020/07/05 7:57:09.714,2020/07/08 7:09:52.991,"0",22,4
1015,2020,8,10,13,15,"0",1.75,2020/07/05 8:07:20.505,2020/07/08 7:10:49.377,"0",7,4
1016,2020,8,10,15,17,"0",2.50,2020/07/05 8:07:20.593,2020/07/08 7:10:49.456,"0",10,4
1017,2020,8,10,17,19,"0",0.25,2020/07/05 8:07:20.674,2020/07/08 7:10:49.540,"0",1,4
1018,2020,8,10,19,21,"0",0.25,2020/07/05 8:07:20.753,2020/07/08 7:10:49.620,"0",1,4
1019,2020,8,10,9,11,"1",8.00,2020/07/05 8:07:22.731,2020/07/08 7:10:52.220,"0",64,8
1020,2020,8,10,11,13,"1",5.00,2020/07/05 8:07:22.807,2020/07/08 7:10:52.312,"0",40,8
1021,2020,8,10,13,15,"1",4.25,2020/07/05 8:07:22.882,2020/07/08 7:10:52.393,"0",34,8
1022,2020,8,10,15,18,"1",6.62,2020/07/05 8:07:22.957,2020/07/08 7:10:52.483,"0",53,8
1023,2020,8,10,9,11,"2",3.00,2020/07/05 8:07:25.101,2020/07/08 7:10:55.447,"0",12,4
1025,2020,8,10,13,15,"2",3.75,2020/07/05 8:07:25.259,2020/07/08 7:10:55.679,"0",15,4
1026,2020,8,10,15,18,"2",3.00,2020/07/05 8:07:25.336,2020/07/08 7:10:55.759,"0",12,4
1027,2020,8,10,9,11,"3",23.25,2020/07/05 8:07:27.603,2020/07/08 7:10:59.906,"0",93,4
1028,2020,8,10,11,13,"3",15.75,2020/07/05 8:07:27.678,2020/07/08 7:11:00.006,"0",63,4
1029,2020,8,10,13,15,"3",11.25,2020/07/05 8:07:27.754,2020/07/08 7:11:00.088,"0",45,4
1030,2020,8,10,15,18,"3",9.75,2020/07/05 8:07:27.831,2020/07/08 7:11:00.168,"0",39,4
1031,2020,8,15,9,11,"0",4.50,2020/07/05 8:07:30.036,2020/07/08 7:11:03.189,"0",18,4
1032,2020,8,15,11,13,"0",2.50,2020/07/05 8:07:30.134,2020/07/08 7:11:03.268,"0",10,4
1033,2020,8,15,13,15,"0",7.00,2020/07/05 8:07:30.225,2020/07/08 7:11:03.348,"0",28,4
1034,2020,8,15,15,17,"0",8.00,2020/07/05 8:07:30.304,2020/07/08 7:11:03.429,"0",32,4
1035,2020,8,15,17,19,"0",4.75,2020/07/05 8:07:30.383,2020/07/08 7:11:03.509,"0",19,4
1036,2020,8,15,19,21,"0",2.75,2020/07/05 8:07:30.464,2020/07/08 7:11:03.589,"0",11,4
1037,2020,8,15,9,11,"1",8.62,2020/07/05 8:07:32.644,2020/07/08 7:11:08.923,"0",69,8
1038,2020,8,15,11,13,"1",4.38,2020/07/05 8:07:32.721,2020/07/08 7:11:09.003,"0",35,8
1014,2020,8,10,11,13,"0",1.50,2020/07/05 8:07:20.426,2020/07/08 7:10:49.290,"0",6,4
1039,2020,8,15,13,15,"1",3.62,2020/07/05 8:07:32.797,2020/07/08 7:11:09.092,"0",29,8
1040,2020,8,15,15,18,"1",19.75,2020/07/05 8:07:32.877,2020/07/08 7:11:09.173,"0",158,8
1041,2020,8,15,9,11,"2",8.25,2020/07/05 8:07:35.053,2020/07/08 7:11:11.809,"0",33,4
1042,2020,8,15,11,13,"2",5.50,2020/07/05 8:07:35.138,2020/07/08 7:11:12.071,"0",22,4
1043,2020,8,15,13,15,"2",4.25,2020/07/05 8:07:35.261,2020/07/08 7:11:12.154,"0",17,4
1044,2020,8,15,15,18,"2",6.75,2020/07/05 8:07:35.338,2020/07/08 7:11:12.237,"0",27,4
1045,2020,8,15,9,11,"3",7.50,2020/07/05 8:07:37.568,2020/07/08 7:11:14.743,"0",30,4
1046,2020,8,15,11,13,"3",6.00,2020/07/05 8:07:37.663,2020/07/08 7:11:14.822,"0",24,4
1047,2020,8,15,13,15,"3",5.50,2020/07/05 8:07:37.741,2020/07/08 7:11:14.902,"0",22,4
1048,2020,8,15,15,18,"3",8.00,2020/07/05 8:07:37.820,2020/07/08 7:11:14.984,"0",32,4
1050,2020,8,16,11,13,"0",7.00,2020/07/05 8:07:40.600,2020/07/08 7:11:17.866,"0",28,4
1051,2020,8,16,13,15,"0",3.75,2020/07/05 8:07:40.683,2020/07/08 7:11:17.944,"0",15,4
1052,2020,8,16,15,17,"0",11.00,2020/07/05 8:07:40.762,2020/07/08 7:11:18.023,"0",44,4
1053,2020,8,16,17,19,"0",4.75,2020/07/05 8:07:40.840,2020/07/08 7:11:18.107,"0",19,4
1054,2020,8,16,19,21,"0",1.25,2020/07/05 8:07:40.917,2020/07/08 7:11:18.187,"0",5,4
1055,2020,8,16,9,11,"1",7.00,2020/07/05 8:07:42.964,2020/07/08 7:11:25.691,"0",56,8
1056,2020,8,16,11,13,"1",6.12,2020/07/05 8:07:43.038,2020/07/08 7:11:25.773,"0",49,8
1057,2020,8,16,13,15,"1",4.88,2020/07/05 8:07:43.128,2020/07/08 7:11:25.852,"0",39,8
1058,2020,8,16,15,18,"1",20.00,2020/07/05 8:07:43.213,2020/07/08 7:11:25.933,"0",160,8
1059,2020,8,16,9,11,"2",12.00,2020/07/05 8:07:45.179,2020/07/08 7:11:29.237,"0",48,4
1060,2020,8,16,11,13,"2",4.50,2020/07/05 8:07:45.256,2020/07/08 7:11:29.327,"0",18,4
1061,2020,8,16,13,15,"2",3.75,2020/07/05 8:07:45.333,2020/07/08 7:11:29.406,"0",15,4
1062,2020,8,16,15,18,"2",6.25,2020/07/05 8:07:45.585,2020/07/08 7:11:29.484,"0",25,4
1063,2020,8,22,9,11,"0",11.75,2020/07/05 8:08:00.862,2020/07/08 7:11:40.338,"0",47,4
1064,2020,8,22,11,13,"0",8.00,2020/07/05 8:08:00.955,2020/07/08 7:11:40.418,"0",32,4
1065,2020,8,22,13,15,"0",8.00,2020/07/05 8:08:01.037,2020/07/08 7:11:40.497,"0",32,4
1066,2020,8,22,15,17,"0",10.50,2020/07/05 8:08:01.113,2020/07/08 7:11:40.578,"0",42,4
1067,2020,8,22,17,19,"0",6.00,2020/07/05 8:08:01.191,2020/07/08 7:11:40.657,"0",24,4
1068,2020,8,22,19,21,"0",3.25,2020/07/05 8:08:01.268,2020/07/08 7:11:40.737,"0",13,4
1069,2020,8,22,9,11,"2",13.50,2020/07/05 8:08:09.794,2020/07/08 7:12:00.167,"0",54,4
1070,2020,8,22,11,13,"2",15.75,2020/07/05 8:08:09.978,2020/07/08 7:12:00.287,"0",63,4
1071,2020,8,22,13,15,"2",16.00,2020/07/05 8:08:10.057,2020/07/08 7:12:00.374,"0",64,4
1072,2020,8,22,15,18,"2",25.50,2020/07/05 8:08:10.135,2020/07/08 7:12:00.459,"0",102,4
1073,2020,8,22,9,11,"3",24.25,2020/07/05 8:08:12.274,2020/07/08 7:12:05.743,"0",97,4
1074,2020,8,22,11,13,"3",10.00,2020/07/05 8:08:12.351,2020/07/08 7:12:05.823,"0",40,4
1075,2020,8,22,13,15,"3",11.25,2020/07/05 8:08:12.427,2020/07/08 7:12:05.906,"0",45,4
1076,2020,8,22,15,18,"3",26.50,2020/07/05 8:08:12.504,2020/07/08 7:12:05.990,"0",106,4
1077,2020,8,23,9,11,"0",12.25,2020/07/05 8:08:14.696,2020/07/08 7:12:12.091,"0",49,4
1078,2020,8,23,11,13,"0",9.50,2020/07/05 8:08:14.789,2020/07/08 7:12:12.173,"0",38,4
1079,2020,8,23,13,15,"0",6.00,2020/07/05 8:08:14.866,2020/07/08 7:12:12.260,"0",24,4
1080,2020,8,23,15,17,"0",11.25,2020/07/05 8:08:14.943,2020/07/08 7:12:12.338,"0",45,4
1081,2020,8,23,17,19,"0",5.25,2020/07/05 8:08:15.030,2020/07/08 7:12:12.417,"0",21,4
1083,2020,8,23,9,11,"2",10.00,2020/07/05 8:08:23.511,2020/07/08 7:12:24.975,"0",40,4
1084,2020,8,23,11,13,"2",8.50,2020/07/05 8:08:23.590,2020/07/08 7:12:25.066,"0",34,4
1085,2020,8,23,13,15,"2",5.00,2020/07/05 8:08:23.667,2020/07/08 7:12:25.144,"0",20,4
1086,2020,8,23,15,18,"2",26.75,2020/07/05 8:08:23.744,2020/07/08 7:12:25.227,"0",107,4
1087,2020,8,29,9,11,"0",5.75,2020/07/05 8:08:32.681,2020/07/08 7:12:35.975,"0",23,4
1088,2020,8,29,11,13,"0",7.50,2020/07/05 8:08:32.784,2020/07/08 7:12:36.054,"0",30,4
1089,2020,8,29,13,15,"0",8.50,2020/07/05 8:08:32.860,2020/07/08 7:12:36.133,"0",34,4
1090,2020,8,29,15,17,"0",10.00,2020/07/05 8:08:32.934,2020/07/08 7:12:36.213,"0",40,4
1091,2020,8,29,17,19,"0",5.00,2020/07/05 8:08:33.010,2020/07/08 7:12:36.292,"0",20,4
1092,2020,8,29,19,21,"0",2.50,2020/07/05 8:08:33.115,2020/07/08 7:12:36.372,"0",10,4
1093,2020,8,29,9,11,"2",9.50,2020/07/05 8:08:42.038,2020/07/08 7:12:45.353,"0",38,4
1094,2020,8,29,11,13,"2",6.50,2020/07/05 8:08:42.138,2020/07/08 7:12:45.456,"0",26,4
1013,2020,8,10,9,11,"0",2.50,2020/07/05 8:07:20.332,2020/07/08 7:10:49.208,"0",10,4
1117,2020,9,5,9,11,"1",12.50,2020/08/02 19:30:42.749,2020/08/07 21:06:03.842,"0",50,4
1118,2020,9,5,11,13,"1",12.50,2020/08/02 19:30:42.836,2020/08/07 21:06:03.931,"0",50,4
1119,2020,9,5,13,15,"1",6.75,2020/08/02 19:30:42.925,2020/08/07 21:06:04.011,"0",27,4
941,2020,8,1,9,11,"0",7.50,2020/07/05 7:57:09.543,2020/07/08 7:09:52.785,"0",30,4
951,2020,8,1,9,11,"2",5.25,2020/07/05 8:06:46.799,2020/07/08 7:09:59.690,"0",21,4
980,2020,8,8,15,17,"0",4.75,2020/07/05 8:07:01.056,2020/07/08 7:10:20.782,"0",19,4
1005,2020,8,9,9,11,"2",12.00,2020/07/05 8:07:15.544,2020/07/08 7:10:39.405,"0",48,4
1012,2020,8,9,15,18,"3",10.25,2020/07/05 8:07:18.173,2020/07/08 7:10:45.652,"0",41,4
1024,2020,8,10,11,13,"2",3.25,2020/07/05 8:07:25.184,2020/07/08 7:10:55.525,"0",13,4
1049,2020,8,16,9,11,"0",5.75,2020/07/05 8:07:40.505,2020/07/08 7:11:17.780,"0",23,4
1082,2020,8,23,19,21,"0",2.00,2020/07/05 8:08:15.111,2020/07/08 7:12:12.497,"0",8,4
1095,2020,8,29,13,15,"2",10.25,2020/07/05 8:08:42.219,2020/07/08 7:12:45.535,"0",41,4
1096,2020,8,29,15,18,"2",18.75,2020/07/05 8:08:42.297,2020/07/08 7:12:45.615,"0",75,4
1097,2020,8,29,9,11,"3",11.75,2020/07/05 8:08:45.761,2020/07/08 7:12:48.175,"0",47,4
1098,2020,8,29,11,13,"3",14.75,2020/07/05 8:08:45.840,2020/07/08 7:12:48.263,"0",59,4
1099,2020,8,29,13,15,"3",16.50,2020/07/05 8:08:45.920,2020/07/08 7:12:48.343,"0",66,4
1100,2020,8,29,15,18,"3",19.25,2020/07/05 8:08:46.007,2020/07/08 7:12:48.423,"0",77,4
1101,2020,8,30,9,11,"0",15.25,2020/07/05 8:08:49.566,2020/07/08 7:12:51.191,"0",61,4
1102,2020,8,30,11,13,"0",12.25,2020/07/05 8:08:49.649,2020/07/08 7:12:51.269,"0",49,4
1103,2020,8,30,13,15,"0",12.50,2020/07/05 8:08:49.734,2020/07/08 7:12:51.347,"0",50,4
1104,2020,8,30,15,17,"0",13.75,2020/07/05 8:08:49.820,2020/07/08 7:12:51.426,"0",55,4
1105,2020,8,30,17,19,"0",5.50,2020/07/05 8:08:49.908,2020/07/08 7:12:51.507,"0",22,4
1106,2020,8,30,19,21,"0",1.25,2020/07/05 8:08:49.993,2020/07/08 7:12:51.592,"0",5,4
1107,2020,8,30,9,11,"2",14.50,2020/07/05 8:08:59.294,2020/07/08 7:13:02.402,"0",58,4
1108,2020,8,30,11,13,"2",13.25,2020/07/05 8:08:59.370,2020/07/08 7:13:02.480,"0",53,4
1109,2020,8,30,13,15,"2",16.50,2020/07/05 8:08:59.447,2020/07/08 7:13:02.558,"0",66,4
1110,2020,8,30,15,18,"2",22.75,2020/07/05 8:08:59.525,2020/07/08 7:13:02.638,"0",91,4
1120,2020,9,5,15,17,"1",8.00,2020/08/02 19:30:43.010,2020/08/07 21:06:04.099,"0",32,4
1121,2020,9,5,9,11,"2",7.38,2020/08/02 19:30:45.295,2020/08/07 21:06:06.534,"0",59,8
1122,2020,9,5,11,13,"2",4.50,2020/08/02 19:30:45.384,2020/08/07 21:06:06.615,"0",36,8
1123,2020,9,5,13,15,"2",4.50,2020/08/02 19:30:45.480,2020/08/07 21:06:06.697,"0",36,8
1124,2020,9,5,15,17,"2",12.50,2020/08/02 19:30:45.575,2020/08/07 21:06:06.780,"0",100,8
1125,2020,9,5,9,11,"3",4.75,2020/08/02 19:30:48.121,2020/08/07 21:06:09.073,"0",38,8
1126,2020,9,5,11,13,"3",4.38,2020/08/02 19:30:48.202,2020/08/07 21:06:09.159,"0",35,8
1127,2020,9,5,13,15,"3",3.88,2020/08/02 19:30:48.283,2020/08/07 21:06:09.240,"0",31,8
1128,2020,9,5,15,17,"3",6.88,2020/08/02 19:30:48.370,2020/08/07 21:06:09.321,"0",55,8
1129,2020,9,6,9,11,"0",7.88,2020/08/02 19:30:51.195,2020/08/07 21:06:11.627,"0",63,8
1130,2020,9,6,11,13,"0",7.50,2020/08/02 19:30:51.277,2020/08/07 21:06:11.709,"0",60,8
1131,2020,9,6,13,15,"0",4.62,2020/08/02 19:30:51.361,2020/08/07 21:06:11.788,"0",37,8
1132,2020,9,6,15,17,"0",3.50,2020/08/02 19:30:51.441,2020/08/07 21:06:11.868,"0",28,8
1133,2020,9,6,17,19,"0",2.62,2020/08/02 19:30:51.525,2020/08/07 21:06:11.976,"0",21,8
1134,2020,9,6,19,21,"0",0.75,2020/08/02 19:30:51.614,2020/08/07 21:06:12.059,"0",6,8
1135,2020,9,6,9,11,"1",13.50,2020/08/02 19:34:23.121,2020/08/07 21:06:14.331,"0",54,4
1136,2020,9,6,11,13,"1",10.00,2020/08/02 19:34:23.203,2020/08/07 21:06:14.415,"0",40,4
1137,2020,9,6,13,15,"1",5.25,2020/08/02 19:34:23.286,2020/08/07 21:06:14.498,"0",21,4
1138,2020,9,6,15,17,"1",4.50,2020/08/02 19:34:23.369,2020/08/07 21:06:14.580,"0",18,4
1139,2020,9,6,9,11,"2",6.50,2020/08/02 19:34:25.849,2020/08/07 21:06:16.874,"0",52,8
1140,2020,9,6,11,13,"2",7.12,2020/08/02 19:34:25.932,2020/08/07 21:06:16.955,"0",57,8
1141,2020,9,6,13,15,"2",14.00,2020/08/02 19:34:26.015,2020/08/07 21:06:17.033,"0",112,8
1142,2020,9,6,15,17,"2",7.75,2020/08/02 19:34:26.106,2020/08/07 21:06:17.112,"0",62,8
1143,2020,9,12,9,11,"0",3.25,2020/08/02 19:34:35.095,2020/08/07 21:06:25.950,"0",26,8
1144,2020,9,12,11,13,"0",1.88,2020/08/02 19:34:35.216,2020/08/07 21:06:26.029,"0",15,8
1145,2020,9,12,13,15,"0",2.38,2020/08/02 19:34:35.297,2020/08/07 21:06:26.108,"0",19,8
1147,2020,9,12,17,19,"0",3.88,2020/08/02 19:34:35.478,2020/08/07 21:06:26.274,"0",31,8
1149,2020,9,12,9,11,"1",12.75,2020/08/02 19:34:37.878,2020/08/07 21:06:28.528,"0",51,4
1150,2020,9,12,11,13,"1",8.75,2020/08/02 19:34:37.996,2020/08/07 21:06:28.652,"0",35,4
1151,2020,9,12,13,15,"1",8.50,2020/08/02 19:34:38.079,2020/08/07 21:06:28.742,"0",34,4
1152,2020,9,12,15,17,"1",11.75,2020/08/02 19:34:38.161,2020/08/07 21:06:28.845,"0",47,4
1153,2020,9,12,9,11,"2",5.62,2020/08/02 19:34:40.585,2020/08/07 21:06:31.165,"0",45,8
1154,2020,9,12,11,13,"2",6.25,2020/08/02 19:34:40.675,2020/08/07 21:06:31.266,"0",50,8
1155,2020,9,12,13,15,"2",3.88,2020/08/02 19:34:40.759,2020/08/07 21:06:31.357,"0",31,8
1156,2020,9,12,15,17,"2",3.38,2020/08/02 19:34:40.844,2020/08/07 21:06:31.439,"0",27,8
1158,2020,9,12,11,13,"3",12.50,2020/08/02 19:34:46.853,2020/08/07 21:06:37.122,"0",100,8
1112,2020,9,5,11,13,"0",2.75,2020/08/02 19:30:40.062,2020/08/07 21:06:00.831,"0",22,8
1159,2020,9,12,13,15,"3",3.62,2020/08/02 19:34:46.949,2020/08/07 21:06:37.204,"0",29,8
1116,2020,9,5,19,21,"0",1.25,2020/08/02 19:30:40.409,2020/08/07 21:06:01.432,"0",10,8
1160,2020,9,12,15,17,"3",8.25,2020/08/02 19:34:47.031,2020/08/07 21:06:37.286,"0",66,8
1161,2020,9,13,9,11,"0",9.25,2020/08/02 19:35:11.753,2020/08/07 21:06:39.793,"0",74,8
1162,2020,9,13,11,13,"0",5.12,2020/08/02 19:35:11.872,2020/08/07 21:06:39.871,"0",41,8
1163,2020,9,13,13,15,"0",4.25,2020/08/02 19:35:11.968,2020/08/07 21:06:39.959,"0",34,8
1164,2020,9,13,15,17,"0",5.62,2020/08/02 19:35:12.062,2020/08/07 21:06:40.039,"0",45,8
1165,2020,9,13,17,19,"0",2.50,2020/08/02 19:35:12.145,2020/08/07 21:06:40.119,"0",20,8
1166,2020,9,13,19,21,"0",0.75,2020/08/02 19:35:12.225,2020/08/07 21:06:40.201,"0",6,8
1167,2020,9,13,9,11,"1",12.50,2020/08/02 19:35:28.022,2020/08/07 21:06:42.823,"0",50,4
1113,2020,9,5,13,15,"0",5.12,2020/08/02 19:30:40.149,2020/08/07 21:06:00.946,"0",41,8
1114,2020,9,5,15,17,"0",2.00,2020/08/02 19:30:40.233,2020/08/07 21:06:01.080,"0",16,8
1115,2020,9,5,17,19,"0",2.62,2020/08/02 19:30:40.315,2020/08/07 21:06:01.240,"0",21,8
1170,2020,9,13,15,17,"1",4.75,2020/08/02 19:35:28.330,2020/08/07 21:06:43.107,"0",19,4
1172,2020,9,13,11,13,"2",5.62,2020/08/02 19:35:32.888,2020/08/07 21:06:45.868,"0",45,8
1173,2020,9,13,13,15,"2",3.88,2020/08/02 19:35:32.970,2020/08/07 21:06:45.947,"0",31,8
1174,2020,9,13,15,17,"2",7.50,2020/08/02 19:35:33.052,2020/08/07 21:06:46.045,"0",60,8
1175,2020,9,13,9,11,"3",9.50,2020/08/02 19:35:38.111,2020/08/07 21:06:53.532,"0",76,8
1176,2020,9,13,11,13,"3",4.88,2020/08/02 19:35:38.189,2020/08/07 21:06:53.610,"0",39,8
1177,2020,9,13,13,15,"3",4.38,2020/08/02 19:35:38.270,2020/08/07 21:06:53.691,"0",35,8
1178,2020,9,13,15,17,"3",6.38,2020/08/02 19:35:38.351,2020/08/07 21:06:53.771,"0",51,8
1179,2020,9,19,9,11,"0",3.62,2020/08/02 19:43:48.158,2020/08/07 21:06:57.099,"0",29,8
1180,2020,9,19,11,13,"0",3.88,2020/08/02 19:43:48.239,2020/08/07 21:06:57.197,"0",31,8
1181,2020,9,19,13,15,"0",5.25,2020/08/02 19:43:48.330,2020/08/07 21:06:57.282,"0",42,8
1182,2020,9,19,15,17,"0",4.50,2020/08/02 19:43:48.409,2020/08/07 21:06:57.361,"0",36,8
1171,2020,9,13,9,11,"2",6.62,2020/08/02 19:35:32.782,2020/08/07 21:06:45.753,"0",53,8
1183,2020,9,19,17,19,"0",2.38,2020/08/02 19:43:48.488,2020/08/07 21:06:57.440,"0",19,8
1184,2020,9,19,19,21,"0",0.75,2020/08/02 19:43:48.570,2020/08/07 21:06:57.533,"0",6,8
1185,2020,9,19,9,11,"1",11.00,2020/08/02 19:43:56.182,2020/08/07 21:07:00.971,"0",44,4
1186,2020,9,19,11,13,"1",6.25,2020/08/02 19:43:56.284,2020/08/07 21:07:01.052,"0",25,4
1187,2020,9,19,13,15,"1",3.75,2020/08/02 19:43:56.363,2020/08/07 21:07:01.132,"0",15,4
1188,2020,9,19,15,17,"1",4.25,2020/08/02 19:43:56.443,2020/08/07 21:07:01.211,"0",17,4
1189,2020,9,19,9,11,"2",6.62,2020/08/02 19:44:01.127,2020/08/07 21:07:04.785,"0",53,8
1190,2020,9,19,11,13,"2",4.12,2020/08/02 19:44:01.238,2020/08/07 21:07:04.867,"0",33,8
1191,2020,9,19,13,15,"2",5.12,2020/08/02 19:44:01.338,2020/08/07 21:07:04.953,"0",41,8
1192,2020,9,19,15,17,"2",6.50,2020/08/02 19:44:01.468,2020/08/07 21:07:05.033,"0",52,8
1194,2020,9,19,11,13,"3",4.38,2020/08/02 19:44:05.559,2020/08/07 21:07:08.419,"0",35,8
1195,2020,9,19,13,15,"3",5.50,2020/08/02 19:44:05.640,2020/08/07 21:07:08.497,"0",44,8
1196,2020,9,19,15,17,"3",5.38,2020/08/02 19:44:05.724,2020/08/07 21:07:08.576,"0",43,8
1197,2020,9,20,9,11,"0",6.88,2020/08/02 19:44:13.140,2020/08/07 21:07:12.089,"0",55,8
1198,2020,9,20,11,13,"0",4.25,2020/08/02 19:44:13.218,2020/08/07 21:07:12.180,"0",34,8
1199,2020,9,20,13,15,"0",5.00,2020/08/02 19:44:13.298,2020/08/07 21:07:12.257,"0",40,8
1200,2020,9,20,15,17,"0",3.75,2020/08/02 19:44:13.377,2020/08/07 21:07:12.340,"0",30,8
1201,2020,9,20,17,19,"0",1.62,2020/08/02 19:44:13.457,2020/08/07 21:07:12.422,"0",13,8
1202,2020,9,20,19,21,"0",0.75,2020/08/02 19:44:13.535,2020/08/07 21:07:12.502,"0",6,8
1203,2020,9,20,9,11,"1",4.56,2020/08/02 19:44:19.822,2020/08/07 21:07:15.409,"0",73,16
1204,2020,9,20,11,13,"1",3.88,2020/08/02 19:44:19.985,2020/08/07 21:07:15.549,"0",62,16
1205,2020,9,20,13,15,"1",4.69,2020/08/02 19:44:20.106,2020/08/07 21:07:15.634,"0",75,16
1206,2020,9,20,15,17,"1",7.25,2020/08/02 19:44:20.185,2020/08/07 21:07:15.717,"0",116,16
1207,2020,9,20,9,11,"2",4.25,2020/08/02 19:44:25.043,2020/08/07 21:07:18.753,"0",34,8
1208,2020,9,20,11,13,"2",7.12,2020/08/02 19:44:25.151,2020/08/07 21:07:18.830,"0",57,8
1209,2020,9,20,13,15,"2",2.50,2020/08/02 19:44:25.229,2020/08/07 21:07:18.918,"0",20,8
1211,2020,9,20,9,11,"3",11.62,2020/08/02 19:44:29.878,2020/08/07 21:07:21.600,"0",93,8
1212,2020,9,20,11,13,"3",3.62,2020/08/02 19:44:29.997,2020/08/07 21:07:21.679,"0",29,8
1213,2020,9,20,13,15,"3",3.50,2020/08/02 19:44:30.077,2020/08/07 21:07:21.756,"0",28,8
1214,2020,9,20,15,17,"3",4.25,2020/08/02 19:44:30.156,2020/08/07 21:07:21.834,"0",34,8
1215,2020,9,21,9,11,"0",2.75,2020/08/02 19:44:36.308,2020/08/07 21:07:24.553,"0",22,8
1216,2020,9,21,11,13,"0",2.25,2020/08/02 19:44:36.387,2020/08/07 21:07:24.641,"0",18,8
1217,2020,9,21,13,15,"0",4.00,2020/08/02 19:44:36.467,2020/08/07 21:07:24.719,"0",32,8
1218,2020,9,21,15,17,"0",3.50,2020/08/02 19:44:36.549,2020/08/07 21:07:24.797,"0",28,8
1219,2020,9,21,17,19,"0",0.88,2020/08/02 19:44:36.628,2020/08/07 21:07:24.875,"0",7,8
